Node,Feat3,Feat4,Y
9497,8,22,36
9498,23,22,37
9500,52,22,34
9501,64,22,18
9506,26,22,35
9507,19,22,33
9508,47,22,35
9510,30,22,34
9511,19,22,55
9512,29,22,45
9514,9,22,0
9515,23,22,37
9517,23,22,35
9518,51,22,34
9520,50,22,34
9523,29,22,46
9524,39,22,40
9526,20,22,32
9527,19,22,50
9528,52,22,34
9529,45,22,35
9533,62,22,34
9534,39,22,40
9535,59,22,35
9537,19,22,45
9538,36,22,34
9541,59,22,35
9544,41,22,35
9547,6,22,59
9549,62,22,34
9552,39,22,20
9554,12,22,28
9556,9,22,0
9558,59,22,35
9559,39,22,47
9560,19,22,33
9561,23,22,37
9562,22,22,17
9563,11,22,34
9565,22,22,14
9570,47,22,35
9571,47,22,35
9574,19,22,3
9578,47,22,35
9580,73,22,7
9582,23,22,37
9583,8,22,52
9585,30,22,32
9586,24,22,32
9587,22,22,35
9588,66,22,34
9591,9,22,35
9598,9,22,35
9599,28,22,36
9600,10,22,28
9601,9,22,35
9602,43,22,35
9604,23,22,37
9606,26,22,35
9607,22,22,14
9608,20,22,9
9609,9,22,35
9611,59,22,18
9613,31,22,57
9615,8,22,52
9616,18,22,58
9617,43,22,35
9618,45,22,35
9620,20,22,52
9621,20,22,52
9622,20,22,52
9623,20,22,35
9624,60,22,58
9625,18,22,35
9626,20,22,52
9627,8,22,52
9629,20,22,52
9630,20,22,52
9632,20,22,52
9634,50,22,34
9635,19,22,45
9637,9,22,51
9638,7,22,51
9639,8,22,52
9640,8,22,52
9641,20,22,52
9642,8,22,52
9643,20,22,52
9644,9,22,55
9645,11,22,55
9646,9,22,55
9647,19,22,57
9650,29,22,57
9651,7,22,35
9652,8,22,52
9654,8,22,52
9655,20,22,52
9656,8,22,52
9657,20,22,52
9658,20,22,52
9660,7,22,35
9661,51,22,34
9662,9,22,35
9663,9,22,35
9665,23,22,0
9666,68,22,35
9667,44,22,35
9669,7,22,32
9670,9,22,35
9671,81,22,7
9672,7,22,35
9673,19,22,48
9674,52,22,34
9675,24,22,32
9676,9,22,35
9678,31,22,57
9679,7,22,35
9680,19,22,45
9681,20,22,52
9683,20,22,32
9684,7,22,35
9685,45,22,35
9686,47,22,35
9687,45,22,35
9689,9,22,0
9690,9,22,35
9691,20,22,6
9692,32,22,47
9693,19,22,46
9698,49,22,0
9699,19,22,50
9701,31,22,35
9703,20,22,52
9706,4,22,59
9707,20,22,32
9708,50,22,58
9709,8,22,52
9711,8,22,52
9713,54,22,34
9715,25,22,35
9716,38,22,50
9717,29,22,47
9718,7,22,35
9719,46,22,35
9721,11,22,0
9723,50,22,36
9724,24,22,51
9725,59,22,18
9726,68,22,7
9728,29,22,34
9729,41,22,32
9732,47,22,35
9733,19,22,50
9734,49,22,0
9735,9,22,6
9737,9,22,0
9740,9,22,51
9743,12,22,50
9744,20,22,37
9745,30,22,46
9747,30,22,45
9748,41,22,0
9750,9,22,51
9751,9,22,51
9755,3,22,59
9756,50,22,58
9757,50,22,58
9759,50,22,58
9762,9,22,0
9763,39,22,40
9764,9,22,51
9765,1,22,31
9769,19,22,45
9770,23,22,35
9771,9,22,0
9772,10,22,35
9773,39,22,50
9774,57,22,16
9775,19,22,41
9776,19,22,25
9777,50,22,58
9778,28,22,52
9779,1,22,31
9781,1,22,56
9783,7,22,47
9788,9,22,51
9789,18,22,47
9790,20,22,6
9794,9,22,7
9795,7,22,0
9796,24,22,51
9798,24,22,0
9799,8,22,33
9801,9,22,0
9802,20,22,6
9803,12,22,55
9804,11,22,50
9805,9,22,40
9806,32,22,47
9807,20,22,32
9808,9,22,0
9809,28,22,33
9811,19,22,45
9812,23,22,37
9813,6,22,59
9814,50,22,36
9815,19,22,50
9817,59,22,7
9820,40,22,0
9821,9,22,35
9823,15,22,34
9824,28,22,12
9826,12,22,50
9827,20,22,47
9828,45,22,35
9832,9,22,35
9833,18,22,45
9834,19,22,46
9836,23,22,37
9837,45,22,35
9838,31,22,32
9840,19,22,45
9841,23,22,37
9844,9,22,55
9846,69,22,35
9847,10,22,35
9849,9,22,35
9850,26,22,35
9851,28,22,36
9852,43,22,35
9853,44,22,35
9854,22,22,36
9855,28,22,36
9856,8,22,36
9857,7,22,36
9859,22,22,36
9860,27,22,34
9861,8,22,38
9862,26,22,35
9863,7,22,36
9864,18,22,45
9865,47,22,35
9866,39,22,47
9867,28,22,36
9868,28,22,30
9870,10,22,35
9871,9,22,55
9873,19,22,46
9874,18,22,45
9875,9,22,55
9876,18,22,45
9877,45,22,35
9880,15,22,34
9881,10,22,35
9882,9,22,17
9883,24,22,32
9885,26,22,35
9886,9,22,17
9887,1,22,62
9892,19,22,46
9893,20,22,32
9894,31,22,35
9895,22,22,36
9896,55,22,21
9897,45,22,34
9898,29,22,34
9900,10,22,35
9901,22,22,36
9902,9,22,55
9904,10,22,35
9905,28,22,36
9906,22,22,36
9907,9,22,36
9908,10,22,35
9910,42,22,32
9911,23,22,37
9912,28,22,36
9913,46,22,35
9914,19,22,46
9915,29,22,35
9916,18,22,45
9917,9,22,35
9920,22,22,42
9921,1,22,56
9922,19,22,46
9923,57,22,35
9924,30,22,34
9925,19,22,46
9926,10,22,35
9927,42,22,35
9928,19,22,46
9929,19,22,46
9932,52,22,34
9933,9,22,55
9934,47,22,35
9935,7,22,36
9939,20,22,32
9940,24,22,32
9941,32,22,47
9942,24,22,35
9943,28,22,36
9944,20,22,32
9945,11,22,0
9946,19,22,45
9947,9,22,50
9949,44,22,35
9951,9,22,55
9952,9,22,55
9953,19,22,57
9954,9,22,55
9955,23,22,37
9957,76,22,50
9959,9,22,55
9962,9,22,55
9963,22,22,36
9964,76,22,50
9965,19,22,45
9966,45,22,35
9967,8,22,52
9968,8,22,52
9969,8,22,52
9970,8,22,52
9971,8,22,52
9972,58,22,48
9973,9,22,55
9976,8,22,52
9977,20,22,32
9978,8,22,52
9979,20,22,32
9980,8,22,52
9981,30,22,45
9982,20,22,52
9983,20,22,52
9985,20,22,52
9988,19,22,45
9989,8,22,52
9990,9,22,55
9991,12,22,55
9992,8,22,52
9993,20,22,32
9994,22,22,37
9995,9,22,50
9996,8,22,52
9997,20,22,52
9998,20,22,52
9999,8,22,52
10000,20,22,52
10002,18,22,45
10003,8,22,52
10004,21,22,14
10005,20,22,52
10006,8,22,52
10008,29,22,32
10009,8,22,52
10012,9,22,51
10013,8,22,52
10014,30,22,32
10015,20,22,52
10017,31,22,57
10019,8,22,52
10020,19,22,45
10022,19,22,46
10023,8,22,52
10024,8,22,52
10025,59,22,35
10026,8,22,52
10028,29,22,57
10030,20,22,52
10031,8,22,52
10032,8,22,52
10033,20,22,52
10034,8,22,52
10035,17,22,34
10036,30,22,45
10037,29,22,45
10039,24,22,35
10040,28,22,50
10041,8,22,49
10042,22,22,36
10043,10,22,35
10045,66,22,34
10046,8,22,52
10047,59,22,18
10048,8,22,36
10049,23,22,37
10050,8,22,52
10051,15,22,34
10053,50,22,34
10054,8,22,52
10055,19,22,33
10056,20,22,40
10058,23,22,51
10059,9,22,55
10060,27,22,32
10061,29,22,55
10063,49,22,48
10064,9,22,20
10065,9,22,55
10066,28,22,50
10068,23,22,37
10069,66,22,34
10070,21,22,40
10071,8,22,52
10072,7,22,36
10073,1,22,56
10074,5,22,59
10075,11,22,58
10076,10,22,27
10077,8,22,52
10079,9,22,51
10081,45,22,35
10084,9,22,42
10085,31,22,32
10086,8,22,52
10087,7,22,35
10088,28,22,36
10089,2,22,59
10090,66,22,34
10091,39,22,47
10092,20,22,52
10093,51,22,58
10094,60,22,34
10096,28,22,36
10098,9,22,55
10099,38,22,32
10100,19,22,45
10101,20,22,52
10102,9,22,55
10103,30,22,46
10105,10,22,55
10106,9,22,17
10107,28,22,27
10108,1,22,56
10109,30,22,34
10110,30,22,45
10111,47,22,35
10112,41,22,52
10113,4,22,59
10116,41,22,52
10117,28,22,36
10118,21,22,40
10119,31,22,58
10120,19,22,45
10121,9,22,55
10122,18,22,0
10123,10,22,27
10127,64,22,18
10128,22,22,36
10129,21,22,35
10130,10,22,50
10132,3,22,59
10133,30,22,46
10134,7,22,28
10136,50,22,58
10137,50,22,58
10138,50,22,58
10139,20,22,32
10140,10,22,35
10141,10,22,46
10142,68,22,58
10143,40,22,34
10145,28,22,36
10146,44,22,35
10147,30,22,45
10150,24,22,32
10151,9,22,51
10152,10,22,50
10153,9,22,51
10154,9,22,51
10155,9,22,51
10156,8,22,52
10157,8,22,52
10159,66,22,34
10160,21,22,35
10161,50,22,58
10162,28,22,36
10163,30,22,45
10164,30,22,55
10165,41,22,52
10166,50,22,58
10168,8,22,49
10169,12,22,55
10171,12,22,50
10172,9,22,32
10173,30,22,45
10174,39,22,36
10175,23,22,32
10177,29,22,45
10179,24,22,51
10180,2,22,1
10181,19,22,55
10182,39,22,18
10183,30,22,46
10187,50,22,18
10188,22,22,36
10189,20,22,32
10190,20,22,32
10191,28,22,36
10192,20,22,32
10193,32,22,58
10196,10,22,35
10197,29,22,55
10199,30,22,46
10200,65,22,58
10201,24,22,14
10202,60,22,58
10204,30,22,45
10205,7,22,35
10206,21,22,51
10207,47,22,35
10208,7,22,49
10209,9,22,55
10212,22,22,36
10214,20,22,37
10217,20,22,0
10218,27,22,40
10219,1,22,56
10220,52,22,34
10222,28,22,36
10224,22,22,42
10225,20,22,37
10228,28,22,36
10229,30,22,45
10230,28,22,36
10231,28,22,36
10232,8,22,36
10233,28,22,36
10234,49,22,48
10235,29,22,35
10236,30,22,45
10237,11,22,6
10238,9,22,27
10239,47,22,35
10240,36,22,34
10242,8,22,36
10243,8,22,52
10244,28,22,36
10245,26,22,35
10247,19,22,50
10248,7,22,35
10250,50,22,58
10251,19,22,45
10252,32,22,47
10256,20,22,32
10258,20,22,40
10259,36,22,34
10260,29,22,32
10261,20,22,40
10262,30,22,46
10263,7,22,47
10264,27,22,46
10265,18,22,32
10267,60,22,35
10268,1,22,31
10269,30,22,45
10270,30,22,45
10271,27,22,46
10273,20,22,32
10275,7,22,47
10276,65,22,50
10277,49,22,32
10278,30,22,45
10279,66,22,34
10280,30,22,46
10281,47,22,35
10282,30,22,45
10283,30,22,45
10284,65,22,58
10286,11,22,50
10287,0,22,36
10288,24,22,51
10291,7,22,35
10292,30,22,45
10293,21,22,35
10294,66,22,34
10296,20,22,32
10297,7,22,34
10298,57,22,58
10302,10,22,35
10304,38,22,36
10305,19,22,46
10306,30,22,45
10307,72,22,50
10310,30,22,45
10312,57,22,58
10313,38,22,36
10314,68,22,58
10315,19,22,45
10316,19,22,45
10318,28,22,27
10319,48,22,36
10320,30,22,45
10321,51,22,36
10322,32,22,47
10323,51,22,36
10324,20,22,52
10325,6,22,59
10327,47,22,35
10328,20,22,40
10329,1,22,56
10330,8,22,52
10331,7,22,36
10332,18,22,45
10333,51,22,36
10334,23,22,37
10337,9,22,55
10338,29,22,35
10340,9,22,36
10341,21,22,37
10342,28,22,36
10343,30,22,45
10344,52,22,58
10346,18,22,35
10347,73,22,7
10348,31,22,58
10349,9,22,51
10350,28,22,36
10351,30,22,46
10352,45,22,35
10354,6,22,59
10356,30,22,45
10359,20,22,35
10361,28,22,36
10364,30,22,32
10366,23,22,37
10367,76,22,50
10368,45,22,35
10369,63,22,34
10370,28,22,36
10371,28,22,36
10372,23,22,37
10373,9,22,35
10375,30,22,45
10376,30,22,46
10377,28,22,50
10378,30,22,46
10379,8,22,52
10381,39,22,50
10382,28,22,36
10384,26,22,35
10385,30,22,45
10386,9,22,27
10388,22,22,36
10389,8,22,36
10390,61,22,18
10392,28,22,36
10393,24,22,35
10394,30,22,45
10395,23,22,37
10396,20,22,32
10397,20,22,32
10398,19,22,45
10401,9,22,35
10403,19,22,45
10404,7,22,55
10406,39,22,40
10407,28,22,36
10409,9,22,35
10410,9,22,6
10411,45,22,35
10412,23,22,37
10414,66,22,34
10415,20,22,32
10417,38,22,35
10419,47,22,35
10420,66,22,50
10422,29,22,35
10423,9,22,35
10424,38,22,50
10426,19,22,46
10427,18,22,45
10428,43,22,35
10429,30,22,45
10430,41,22,52
10431,29,22,57
10432,20,22,32
10434,23,22,37
10436,19,22,45
10437,47,22,35
10438,46,22,35
10439,9,22,35
10440,19,22,46
10441,71,22,20
10442,23,22,37
10443,28,22,33
10444,28,22,33
10445,68,22,35
10446,45,22,35
10448,19,22,46
10449,55,22,34
10450,20,22,34
10453,45,22,35
10454,19,22,45
10455,27,22,32
10457,32,22,32
10458,19,22,45
10459,45,22,35
10460,10,22,35
10461,45,22,35
10462,19,22,46
10464,9,22,35
10465,45,22,35
10466,19,22,45
10467,19,22,50
10468,63,22,34
10469,6,22,59
10471,20,22,32
10472,47,22,35
10473,9,22,55
10474,8,22,38
10475,19,22,45
10476,27,22,34
10477,27,22,35
10478,24,22,32
10480,29,22,45
10481,12,22,50
10482,59,22,18
10483,19,22,45
10484,31,22,57
10487,27,22,35
10488,9,22,51
10491,60,22,58
10493,29,22,55
10494,9,22,51
10496,29,22,57
10497,31,22,57
10498,21,22,52
10499,12,22,50
10501,7,22,36
10502,28,22,50
10504,29,22,45
10505,8,22,52
10508,30,22,47
10510,18,22,32
10513,20,22,37
10514,38,22,16
10515,9,22,55
10516,46,22,35
10517,20,22,32
10519,11,22,55
10520,19,22,50
10521,20,22,32
10522,40,22,32
10524,57,22,58
10526,50,22,58
10527,50,22,58
10528,16,22,34
10529,28,22,36
10534,91,22,7
10535,51,22,58
10537,20,22,52
10538,8,22,52
10539,8,22,52
10540,8,22,52
10541,8,22,52
10542,8,22,52
10543,8,22,52
10544,20,22,32
10545,28,22,40
10548,2,22,59
10549,91,22,7
10550,31,22,58
10551,28,22,33
10552,29,22,35
10553,19,22,50
10556,46,22,35
10557,20,22,6
10560,21,22,42
10561,8,22,45
10562,28,22,36
10563,2,22,59
10564,19,22,55
10566,9,22,51
10568,9,22,51
10570,29,22,45
10571,31,22,57
10573,12,22,50
10574,5,22,59
10575,9,22,35
10577,9,22,35
10578,30,22,46
10579,7,22,32
10580,28,22,33
10582,20,22,47
10583,31,22,35
10584,40,22,0
10585,28,22,36
10586,8,22,33
10587,8,22,52
10589,8,22,52
10590,52,22,34
10592,22,22,36
10593,19,22,46
10594,9,22,32
10595,9,22,51
10596,55,22,21
10597,6,22,59
10599,30,22,45
10600,22,22,36
10602,10,22,35
10603,58,22,48
10605,10,22,35
10607,23,22,37
10608,9,22,32
10609,40,22,0
10610,9,22,32
10612,84,22,7
10613,7,22,32
10617,19,22,45
10618,9,22,0
10619,9,22,51
10620,19,22,45
10622,31,22,35
10623,47,22,35
10624,29,22,35
10625,30,22,45
10626,9,22,32
10627,9,22,32
10629,10,22,42
10631,30,22,45
10632,9,22,32
10633,9,22,32
10634,29,22,58
10635,12,22,55
10636,9,22,32
10637,9,22,32
10640,67,22,35
10642,59,22,58
10644,21,22,35
10645,9,22,32
10646,9,22,32
10647,9,22,32
10648,9,22,32
10649,1,22,31
10652,19,22,44
10653,9,22,32
10654,9,22,32
10655,9,22,32
10657,9,22,32
10658,8,22,33
10659,30,22,32
10660,45,22,34
10661,47,22,35
10662,19,22,46
10663,19,22,44
10664,8,22,33
10666,76,22,50
10667,9,22,32
10669,22,22,42
10671,39,22,50
10674,19,22,44
10675,76,22,50
10676,60,22,35
10677,76,22,50
10680,20,22,32
10681,64,22,34
10683,81,22,7
10687,76,22,50
10689,19,22,45
10691,19,22,33
10692,20,22,14
10694,44,22,35
10696,42,22,32
10697,61,22,18
10700,29,22,34
10703,38,22,35
10704,52,22,34
10706,44,22,35
10707,47,22,35
10708,10,22,35
10709,9,22,0
10710,44,22,35
10711,18,22,45
10712,73,22,50
10714,19,22,48
10715,23,22,35
10716,26,22,35
10717,22,22,36
10718,91,22,7
10719,24,22,35
10720,41,22,35
10721,29,22,32
10722,8,22,36
10723,66,22,34
10724,9,22,55
10726,39,22,47
10727,10,22,35
10728,47,22,35
10729,41,22,35
10730,0,22,61
10731,23,22,37
10734,6,22,59
10735,30,22,32
10736,28,22,11
10737,49,22,48
10739,26,22,35
10740,44,22,35
10741,24,22,35
10743,22,22,42
10744,20,22,35
10745,19,22,41
10747,21,22,35
10748,10,22,35
10749,53,22,9
10752,47,22,35
10753,67,22,35
10754,6,22,59
10755,8,22,38
10757,19,22,33
10758,28,22,36
10760,8,22,36
10761,31,22,32
10762,29,22,45
10763,10,22,50
10766,20,22,35
10770,66,22,34
10771,23,22,37
10772,40,22,52
10773,21,22,52
10774,19,22,45
10775,9,22,57
10778,29,22,35
10779,73,22,7
10780,21,22,52
10781,10,22,35
10782,47,22,35
10786,21,22,52
10788,29,22,35
10789,9,22,50
10791,27,22,55
10792,21,22,14
10793,43,22,35
10794,20,22,32
10795,47,22,35
10797,23,22,51
10798,19,22,45
10799,29,22,55
10801,21,22,21
10802,12,22,28
10805,58,22,48
10807,21,22,35
10808,19,22,45
10812,38,22,0
10814,9,22,55
10815,47,22,35
10816,20,22,32
10817,20,22,32
10818,76,22,50
10819,8,22,52
10822,68,22,58
10823,30,22,46
10824,23,22,35
10825,20,22,32
10826,21,22,40
10827,5,22,59
10828,60,22,35
10829,20,22,37
10830,10,22,34
10831,26,22,35
10832,74,22,18
10834,50,22,58
10835,19,22,33
10836,2,22,1
10837,28,22,36
10838,0,22,40
10839,49,22,50
10840,47,22,35
10841,20,22,52
10842,8,22,52
10844,8,22,52
10845,8,22,52
10846,8,22,52
10847,20,22,52
10848,8,22,52
10849,8,22,52
10850,21,22,52
10851,8,22,52
10852,8,22,52
10853,36,22,34
10854,8,22,52
10855,8,22,52
10856,20,22,52
10857,20,22,52
10858,8,22,52
10859,21,22,52
10860,8,22,52
10861,60,22,58
10863,8,22,52
10864,20,22,52
10865,21,22,52
10866,8,22,52
10867,20,22,52
10868,8,22,52
10869,20,22,52
10870,24,22,51
10871,29,22,55
10872,19,22,48
10873,29,22,35
10874,8,22,38
10875,28,22,36
10876,10,22,55
10877,43,22,32
10878,50,22,58
10879,47,22,35
10880,22,22,14
10881,9,22,55
10882,9,22,55
10883,45,22,35
10884,9,22,55
10885,60,22,58
10886,19,22,45
10887,15,22,34
10888,23,22,35
10890,60,22,35
10891,19,22,46
10893,9,22,35
10894,44,22,35
10895,39,22,50
10896,5,22,59
10897,52,22,34
10898,20,22,34
10899,23,22,37
10900,30,22,45
10901,22,22,42
10902,20,22,32
10903,21,22,35
10905,22,22,36
10906,39,22,40
10907,9,22,0
10908,39,22,40
10909,30,22,45
10910,28,22,33
10912,1,22,56
10913,9,22,0
10914,19,22,48
10915,58,22,50
10916,9,22,35
10917,8,22,52
10921,8,22,36
10922,49,22,33
10923,37,22,34
10924,28,22,50
10925,28,22,36
10926,28,22,50
10927,60,22,35
10930,40,22,0
10931,31,22,58
10932,39,22,40
10937,65,22,58
10938,20,22,32
10939,73,22,7
10940,31,22,34
10941,38,22,40
10942,20,22,34
10943,20,22,34
10944,19,22,46
10947,5,22,59
10948,19,22,46
10951,9,22,51
10952,32,22,32
10953,39,22,40
10954,18,22,45
10955,47,22,35
10956,39,22,50
10957,38,22,32
10958,10,22,50
10959,21,22,9
10964,53,22,34
10966,4,22,59
10967,9,22,35
10968,32,22,34
10969,8,22,47
10970,23,22,37
10972,45,22,35
10973,3,22,59
10978,9,22,28
10979,61,22,35
10980,23,22,37
10981,44,22,35
10984,23,22,37
10985,29,22,45
10986,22,22,14
10987,27,22,58
10989,29,22,58
10991,21,22,10
10992,6,22,59
10993,41,22,35
10996,60,22,35
10997,20,22,9
10999,31,22,35
11000,22,22,37
11001,5,22,59
11002,10,22,35
11005,20,22,47
11008,28,22,33
11009,60,22,20
11010,10,22,20
11012,30,22,47
11013,10,22,34
11014,76,22,50
11016,19,22,45
11017,50,22,34
11018,66,22,34
11019,42,22,34
11020,52,22,34
11021,23,22,37
11023,18,22,35
11024,30,22,32
11025,3,22,1
11028,5,22,59
11029,41,22,35
11030,19,22,33
11031,19,22,45
11032,19,22,3
11033,14,22,16
11034,9,22,35
11035,7,22,45
11036,19,22,45
11038,7,22,20
11039,19,22,45
11040,76,22,50
11041,20,22,34
11041,19,22,39
11042,47,22,35
11044,60,22,35
11046,24,22,51
11047,44,22,35
11053,15,22,34
11055,39,22,33
11056,9,22,32
11058,19,22,46
11059,45,22,35
11064,30,22,45
11065,47,22,35
11066,61,22,35
11068,20,22,32
11069,20,22,32
11071,10,22,42
11072,19,22,45
11073,76,22,50
11074,18,22,46
11075,10,22,35
11076,60,22,35
11077,22,22,14
11079,31,22,35
11080,10,22,42
11081,8,22,49
11086,10,22,55
11091,30,22,58
11094,18,22,45
11095,41,22,35
11096,19,22,57
11097,19,22,45
11098,39,22,9
11099,60,22,35
11100,54,22,34
11101,50,22,34
11102,47,22,35
11103,7,22,45
11105,73,22,7
11106,8,22,49
11108,19,22,57
11109,19,22,45
11110,20,22,32
11112,19,22,50
11115,19,22,41
11116,24,22,51
11117,74,22,7
11118,18,22,7
11119,3,22,59
11121,9,22,35
11122,23,22,37
11124,8,22,52
11125,9,22,57
11126,9,22,51
11127,20,22,52
11131,19,22,45
11132,43,22,35
11133,9,22,50
11133,0,22,50
11133,10,22,50
11136,20,22,37
11137,60,22,35
11139,47,22,35
11140,47,22,35
11141,10,22,35
11143,20,22,52
11144,41,22,35
11145,30,22,46
11147,52,22,34
11149,20,22,52
11150,30,22,46
11151,66,22,34
11152,20,22,52
11153,20,22,52
11155,20,22,32
11156,10,22,35
11157,20,22,32
11159,41,22,35
11161,61,22,35
11162,32,22,32
11164,30,22,32
11165,29,22,35
11166,9,22,51
11167,30,22,32
11168,81,22,7
11169,76,22,50
11170,20,22,52
11171,20,22,52
11173,76,22,50
11175,20,22,52
11177,19,22,45
11178,19,22,45
11179,22,22,51
11180,8,22,52
11181,30,22,45
11182,60,22,35
11183,8,22,52
11184,30,22,45
11185,47,22,35
11186,76,22,50
11187,30,22,46
11189,63,22,34
11191,20,22,52
11192,10,22,34
11193,30,22,45
11194,19,22,41
11195,10,22,42
11196,30,22,46
11200,19,22,45
11201,40,22,35
11202,20,22,32
11203,45,22,35
11205,28,22,33
11207,20,22,52
11210,22,22,37
11211,28,22,40
11212,29,22,46
11213,18,22,46
11214,8,22,49
11215,19,22,45
11217,30,22,46
11219,30,22,46
11220,64,22,34
11221,50,22,36
11223,23,22,21
11225,63,22,34
11226,73,22,7
11227,43,22,35
11230,19,22,45
11231,10,22,42
11232,10,22,55
11234,10,22,55
11235,36,22,34
11236,29,22,32
11237,11,22,55
11239,29,22,35
11242,30,22,46
11242,76,22,50
11243,20,22,42
11244,45,22,35
11245,9,22,58
11247,39,22,50
11248,12,22,50
11249,9,22,51
11250,31,22,35
11251,23,22,17
11252,69,22,20
11253,28,22,50
11254,9,22,0
11255,31,22,7
11256,9,22,55
11260,10,22,35
11261,7,22,34
11265,53,22,34
11267,18,22,46
11268,50,22,34
11269,19,22,50
11270,58,22,50
11273,57,22,35
11276,9,22,7
11277,41,22,52
11279,30,22,32
11282,50,22,36
11283,23,22,37
11284,41,22,35
11287,50,22,58
11288,52,22,34
11290,20,22,0
11291,12,22,34
11292,8,22,45
11293,31,22,57
11296,30,22,35
11297,10,22,35
11298,46,22,35
11299,9,22,55
11301,9,22,55
11302,20,22,52
11304,30,22,32
11305,20,22,52
11306,63,22,34
11307,9,22,55
11308,9,22,55
11309,23,22,32
11310,19,22,46
11311,39,22,12
11312,8,22,52
11313,9,22,55
11314,9,22,55
11315,8,22,52
11316,9,22,55
11317,9,22,55
11318,9,22,55
11319,40,22,35
11320,8,22,52
11322,9,22,40
11323,8,22,52
11324,8,22,52
11325,42,22,34
11327,8,22,52
11328,8,22,52
11329,8,22,52
11331,8,22,52
11332,8,22,52
11333,8,22,52
11335,9,22,57
11336,8,22,52
11337,49,22,50
11339,9,22,51
11340,13,22,14
11341,9,22,0
11342,20,22,52
11346,59,22,7
11348,46,22,34
11349,20,22,32
11350,19,22,46
11352,19,22,50
11353,26,22,35
11356,60,22,58
11357,42,22,34
11358,34,22,34
11360,28,22,27
11361,8,22,49
11362,8,22,29
11364,40,22,0
11368,47,22,35
11369,60,22,58
11370,29,22,32
11371,63,22,34
11372,49,22,33
11373,9,22,7
11374,76,22,50
11375,41,22,35
11377,30,22,45
11381,19,22,45
11384,16,22,34
11385,40,22,34
11386,19,22,45
11387,19,22,46
11388,19,22,46
11389,19,22,45
11390,9,22,50
11391,12,22,34
11392,23,22,37
11393,29,22,46
11394,30,22,45
11395,30,22,45
11396,50,22,34
11397,53,22,34
11398,16,22,34
11398,8,22,30
11398,9,22,30
11398,44,22,35
11399,58,22,50
11400,45,22,35
11402,29,22,32
11406,20,22,32
11408,43,22,35
11409,21,22,52
11411,23,22,35
11412,30,22,45
11415,18,22,10
11416,76,22,50
11417,9,22,50
11418,29,22,32
11419,10,22,28
11420,30,22,45
11421,46,22,34
11423,21,22,32
11424,19,22,46
11427,19,22,50
11428,19,22,55
11429,9,22,55
11432,52,22,34
11433,72,22,50
11434,45,22,34
11435,62,22,34
11436,29,22,46
11440,30,22,46
11443,68,22,35
11444,10,22,27
11448,30,22,46
11449,26,22,35
11451,32,22,34
11452,19,22,46
11453,1,22,31
11454,9,22,32
11457,30,22,55
11459,7,22,47
11460,10,22,50
11461,20,22,34
11462,28,22,33
11464,30,22,55
11465,21,22,21
11468,20,22,32
11470,12,22,55
11471,29,22,32
11474,36,22,34
11475,30,22,45
11476,8,22,36
11477,71,22,20
11480,19,22,33
11484,46,22,34
11486,9,22,55
11487,27,22,55
11488,19,22,50
11490,20,22,37
11491,27,22,33
11492,20,22,0
11494,46,22,34
11496,58,22,48
11497,6,22,59
11499,49,22,32
