Node,Y
25780,35
80346,19
79195,35
63250,50
64878,9
82150,41
63819,34
92327,34
50912,16
2332,35
26249,35
63297,34
33798,7
7314,32
235,32
61143,35
29041,16
8069,59
27601,34
52760,50
37859,34
14392,34
96529,37
63790,37
35163,50
27789,34
29281,32
62186,37
41456,40
99469,34
25751,35
56538,32
69136,34
54529,34
100877,34
50729,34
57061,34
18330,34
37247,35
65974,34
38091,35
79827,34
9800,35
66755,48
59990,34
12118,7
83425,34
96635,18
38093,34
68352,34
28577,34
66576,7
18097,40
27264,56
45756,35
64613,35
3259,34
97907,34
25920,16
55289,40
74529,35
79034,35
72610,35
88210,34
52467,34
85710,55
55610,35
1642,34
30079,58
36912,35
49208,28
50789,45
67132,35
31669,34
74844,35
26631,32
23438,0
96658,35
54452,35
94992,34
49408,50
94288,34
40129,52
4388,34
53988,20
9211,35
9677,35
27933,34
9614,35
100065,32
58709,32
29355,34
77173,41
11783,37
23113,35
17733,34
43481,51
60508,35
12839,35
86817,18
47252,19
17878,46
4767,40
20780,34
43213,35
65860,50
73292,35
55592,50
2912,48
57720,34
86952,34
68332,34
20236,35
54304,50
9307,34
35357,34
26067,34
25280,35
79530,34
28175,35
99716,40
34669,7
102389,32
16163,35
94029,46
61088,35
70034,34
31171,34
6428,34
16194,35
68608,34
15946,16
82243,34
43245,35
53722,50
68587,34
65640,1
30478,34
85587,48
19243,47
55344,34
86070,32
79294,40
27025,32
23132,35
36717,34
1276,35
74334,34
42108,42
48215,0
6651,58
44853,35
44802,34
10572,35
106679,34
40563,35
4019,50
100230,35
7788,34
74625,38
58892,35
85001,34
10699,35
80157,56
31300,35
43384,50
59867,0
100935,34
11715,30
4949,32
59531,37
93196,34
105159,34
12443,32
88235,7
23557,34
102510,48
74006,35
55232,34
11129,35
5659,37
56198,10
71625,7
8916,34
65100,35
74955,7
18185,32
103781,47
84109,32
14436,34
94157,34
39202,48
68040,35
103226,34
71755,34
97395,48
40911,12
86272,34
72828,34
87109,37
83909,41
36470,35
47345,50
33814,34
43745,34
95651,41
12586,48
74310,46
35217,41
23812,32
84897,34
6070,37
15281,34
20669,34
64651,47
34565,40
88123,35
2366,34
24952,36
62023,34
70538,19
95352,32
58022,0
51603,50
80401,34
55819,35
58945,45
27570,35
47555,34
81424,35
102929,32
32039,34
91222,34
97076,10
23825,7
65403,30
10131,35
74139,50
96586,0
60959,51
2431,47
98263,37
11280,35
70891,34
15899,35
98284,50
60732,35
73865,0
20511,32
82348,37
99779,45
56576,34
57953,45
93724,56
3111,40
75602,34
19299,34
96356,10
17327,34
79263,38
45098,37
72286,34
65938,38
34760,34
76261,34
21699,34
29832,34
85201,41
30192,17
54862,35
50667,35
10507,35
9831,34
101759,55
12061,34
77758,34
21703,34
12814,35
46563,34
33259,34
40245,34
36989,34
90775,40
86159,32
105247,56
7434,34
31937,0
51143,45
79220,34
20038,34
1445,0
5370,34
1788,50
55842,35
19230,34
95839,7
84067,50
6673,50
53280,19
45991,40
91654,34
38665,48
20878,32
36967,34
94735,46
72931,34
85118,34
80649,32
56162,0
101504,34
98334,0
16828,34
72633,40
11498,34
59844,50
41528,40
59237,33
42656,50
35379,35
100131,34
33996,34
99810,33
105906,14
23177,34
71886,50
36957,35
49842,34
43939,32
21165,34
54300,21
15828,35
59203,35
106764,41
2596,34
55073,34
83595,34
91269,35
91936,42
40280,34
94254,46
42756,34
65465,35
25145,34
33986,34
79826,41
1401,34
62940,35
79240,10
36942,50
34025,34
59792,7
81226,34
2583,16
69559,34
75867,50
82780,34
94372,34
72237,50
89435,34
20945,50
50984,38
69896,34
35886,35
16097,35
16692,35
10554,32
47964,35
75846,50
54957,35
1643,50
82081,34
14008,34
31392,40
29719,33
24061,35
37225,34
39390,35
25122,32
4073,17
25972,34
19037,0
1063,34
36274,40
32267,50
28824,9
37442,35
23165,35
6751,33
40694,37
43692,35
74115,0
52113,34
40271,32
52628,34
48350,35
10628,32
61649,0
69139,34
64557,35
49753,34
54423,50
2417,35
66505,34
66629,34
61724,34
15692,0
91600,35
77248,35
72363,35
81365,34
50269,34
86099,56
17106,34
105019,34
71706,7
98604,50
102488,20
52718,52
49791,55
99610,32
76845,37
1578,34
46311,34
77806,32
44849,46
2092,34
96463,33
65785,46
98416,7
54560,23
43008,33
28069,0
85018,34
62673,35
39738,33
7353,34
60573,34
61922,34
79029,35
72395,34
70864,35
90726,34
18571,52
3609,42
85127,35
15382,34
97152,35
67737,35
53808,34
27726,32
7316,34
31067,34
53126,34
57755,17
82870,34
71091,56
73804,7
67555,20
105068,46
10547,32
8372,27
11281,52
30021,34
75237,35
62631,55
103654,32
15632,45
80805,32
98314,11
28862,35
23062,32
83383,35
39603,34
74260,7
15223,34
68439,37
44168,50
85107,50
9288,34
59088,34
40037,45
51674,32
106478,35
86864,34
65762,58
41639,50
32414,34
68288,34
95995,56
1065,33
95153,18
20537,0
97967,33
9166,35
83928,45
50965,50
5167,58
76565,41
102130,21
98176,34
30331,7
80152,32
63810,35
103845,34
84438,34
8577,50
98900,7
83379,34
38412,48
28948,35
5564,35
79975,37
58284,34
99372,32
33665,34
96290,40
28925,45
88057,50
68636,34
23330,40
7858,34
98933,34
42690,34
30378,52
70764,46
104716,34
54135,28
77838,55
61445,51
71512,50
82511,34
55141,32
10027,50
6089,37
16584,35
48005,34
31008,7
76296,32
104876,56
27942,0
555,34
20249,34
3205,40
80979,32
101341,35
98005,32
59152,34
20350,34
43666,50
94776,35
55043,34
32370,46
89383,48
14974,34
29326,34
14246,50
54384,50
72275,45
73940,34
9349,37
60266,35
83351,33
194,34
94518,46
106123,34
103828,32
48889,10
41918,34
55927,32
71376,55
104127,34
804,34
11478,35
70610,37
30316,35
80886,34
66729,34
75833,34
69770,33
12743,34
63872,35
22120,27
25475,0
97894,50
1314,50
74282,32
43321,34
3536,40
5651,34
7842,40
105296,34
33542,32
67548,34
15104,34
58465,6
99143,35
50124,50
87501,32
48836,34
11407,34
21584,7
15389,33
98168,34
98585,42
2826,34
72923,34
44876,50
83293,34
55455,50
63855,34
17502,40
48383,34
92529,34
17210,34
36270,20
78564,35
38085,34
64118,50
67791,34
102035,34
40142,34
73444,35
92766,7
3889,34
88204,34
94584,50
86163,34
25829,0
69364,34
27885,35
105566,50
39031,34
57102,32
5543,34
81349,35
84716,50
102068,37
49562,59
40713,15
106338,50
62515,52
84120,35
98430,55
32552,34
95746,38
50037,34
86960,32
63067,32
82848,32
5100,34
86353,34
15004,35
39916,34
45497,10
92499,48
18352,35
11330,30
88371,45
69285,28
91554,50
41250,35
31111,35
80104,28
14938,35
17627,36
43886,50
83157,52
41566,9
82727,35
30904,0
34605,7
41833,20
36664,34
8118,40
88543,34
27042,42
31358,35
23701,34
51917,45
96256,37
97736,34
80331,34
71178,56
101818,35
84190,41
59996,32
75124,35
97230,34
87527,21
4116,35
101110,55
18199,35
94691,32
106683,35
40654,40
56551,37
73443,34
4268,35
27473,34
60588,32
5333,50
18933,35
105283,34
10317,47
38354,40
41034,40
71845,7
81125,34
15098,47
36629,32
93102,19
23862,33
36900,50
56917,32
101508,34
9567,0
38303,19
96102,0
58191,50
96690,34
53620,32
44553,34
85190,32
99495,34
40524,7
106353,50
97351,32
82836,50
22675,7
37426,33
65578,32
1889,34
41851,40
57389,34
87120,35
104732,14
3565,34
28819,9
17433,35
38970,32
99617,45
42541,50
48168,34
60967,37
51895,21
36751,34
39001,15
82693,41
41260,35
5827,34
93659,34
94163,40
9780,35
65417,35
60468,0
105923,35
102436,35
98844,34
73969,7
4854,35
89449,50
34057,60
36861,36
34602,34
54772,10
59656,37
83910,37
42902,34
60037,0
89319,50
84899,34
49973,37
55517,35
7980,34
101769,0
99705,34
106062,33
41568,34
93009,34
55114,35
91706,32
62789,34
80119,38
67382,50
71397,50
7375,48
47075,34
69763,34
345,59
87578,55
2663,34
39907,34
2091,34
86503,49
48996,34
78481,45
17541,35
103503,34
97447,45
78091,50
48852,50
94075,34
65305,34
93124,10
9705,32
63343,34
6913,50
9948,35
65146,32
92467,37
56523,34
44417,50
46013,46
65299,33
23533,34
76253,48
9177,59
36902,50
106543,25
35394,0
30231,40
58363,32
80736,42
33140,34
27150,50
67535,16
27475,34
30777,9
386,47
23983,35
72753,34
86808,50
19690,35
69033,35
75894,48
75751,55
45229,34
103667,34
72539,34
106526,34
26019,52
44999,50
8393,35
12607,7
99821,40
27843,40
25199,35
95512,34
35294,35
2774,0
74578,34
68105,46
5118,34
17246,37
20358,30
86992,37
33430,7
105032,11
42664,34
85033,32
91670,7
2928,37
5386,37
85377,35
91773,37
32832,34
49665,34
76249,34
60978,4
23381,30
42103,33
42107,34
55578,35
51286,34
100219,35
14985,30
14321,34
14717,16
105843,25
49644,29
25268,35
101612,34
89278,35
55156,34
25871,34
7859,40
49946,34
37973,34
52260,34
94142,35
46826,34
93392,35
75845,34
48813,32
10255,34
64401,34
92398,48
22000,34
11070,35
102747,34
4973,34
101068,50
78855,33
69962,35
9695,17
57990,46
49035,34
73578,35
759,34
42376,7
19088,35
47733,34
65881,48
19523,35
66181,34
63163,7
23576,50
5965,34
51196,34
88031,33
28609,0
43850,59
59978,34
42514,34
52759,32
61589,34
79973,50
93374,35
92448,34
7946,37
44097,34
13519,35
75742,35
31601,15
99594,0
70107,7
74710,37
19774,35
17332,0
21678,7
99301,34
64254,35
79459,34
6835,34
31908,56
96361,32
63808,34
35618,17
2295,59
14751,35
89799,34
94587,34
40276,34
42018,34
23764,35
77701,34
39091,33
8832,35
79969,17
61617,32
46241,7
78167,34
105718,35
93349,34
80671,26
34765,34
85218,50
103721,33
18646,49
24648,34
22919,0
8154,34
79475,46
98020,34
23854,32
19769,35
42559,35
62429,34
25026,34
3865,7
23539,0
64994,51
84643,46
62070,34
100618,34
34695,35
97586,37
52544,34
3928,7
2376,34
11467,34
104036,35
58339,37
39868,34
38042,37
11359,35
78666,34
53342,32
48905,34
104576,56
32393,21
86803,34
81034,35
106273,48
13638,34
1913,37
1520,34
58195,9
87704,34
72230,34
67901,34
92129,32
83284,34
55032,34
23804,32
54677,34
42054,20
64423,34
24285,34
138,34
62567,38
20000,0
65956,35
44956,45
72880,35
99911,35
34276,34
35064,51
102203,34
24530,42
101731,48
30136,34
4807,34
61926,35
2696,34
76557,50
90449,7
53488,34
52280,34
62540,32
43155,16
45637,35
9383,35
96042,34
28329,33
91178,34
85295,41
2561,51
53503,34
17478,56
38257,35
75238,34
59625,34
28300,32
69521,34
1365,34
85183,34
105945,34
43515,34
48461,34
106146,40
62962,51
81113,50
63911,35
61533,34
81489,19
97702,46
70416,35
72397,33
29311,40
1437,50
31129,40
87746,10
77374,34
101389,34
51512,34
17000,34
99621,34
74244,34
91517,40
92649,34
88206,6
34818,38
25729,35
15715,58
103447,0
28116,58
84453,19
6151,33
78884,0
5836,33
39416,34
81118,35
19836,37
102511,7
40121,14
7691,45
83272,50
96823,58
52311,34
33925,34
23212,7
32125,34
10936,35
102885,35
59838,35
101616,34
63356,34
4140,34
502,34
54520,34
103823,35
69772,7
20942,50
28243,17
94904,35
9402,35
35608,34
17971,34
92067,50
6525,34
65283,28
9741,35
51637,37
25403,34
22439,16
43927,46
102711,34
18082,7
5750,32
71346,34
70544,17
101370,34
69312,0
30725,0
80246,37
36724,7
57430,46
97203,34
63424,34
40940,34
24416,7
75581,40
77703,34
78579,35
60348,35
7736,34
23347,35
43437,34
89294,37
86107,35
72568,36
7110,55
92646,35
65633,28
57463,37
103430,34
103300,34
6813,37
60097,34
73089,34
82885,34
36454,34
8954,34
73867,34
19164,34
84428,33
30940,35
30366,7
80787,40
48877,50
94848,48
80916,38
46284,32
86561,35
52036,34
35265,17
101210,34
31441,34
89780,42
68169,35
33781,48
8713,32
37516,34
30959,34
9081,35
15375,37
29012,34
77672,37
82501,34
31736,34
50326,34
90287,50
31215,40
36923,7
28850,35
24797,35
3070,55
72827,0
97812,35
2035,35
64981,32
102220,34
29617,7
59278,34
51978,40
103212,34
74600,32
59405,0
37418,34
81141,34
4733,37
91632,35
106177,34
93881,50
104466,30
55368,34
14980,27
45590,34
97629,34
54449,34
36830,34
93218,34
11817,34
52289,35
70960,7
355,18
8383,35
65999,33
15326,35
34264,34
68485,34
54898,33
78056,37
72030,32
14821,34
78808,35
2920,17
43548,34
82743,41
30746,34
24633,45
36341,34
35882,46
21050,40
27764,7
73590,34
81639,34
103701,34
63333,35
74212,34
17829,34
95986,34
43184,42
1928,50
59897,50
80962,34
65173,0
21859,35
58971,35
81786,19
57451,35
84604,52
74036,35
87089,40
100972,34
59686,34
39492,56
29017,34
50249,32
80746,34
6306,34
86363,42
42324,34
27774,34
96984,7
36609,32
63593,34
80061,50
25221,35
55095,34
31952,34
12748,45
28516,34
47242,35
24798,34
81000,35
21567,7
36252,40
9649,7
32723,35
30979,34
79170,38
53893,46
10383,35
4591,46
57600,34
57085,50
41942,34
51708,37
29008,34
15096,35
28083,35
66683,14
68650,34
82251,34
75162,41
1678,7
48591,34
48961,35
94140,34
103355,34
83985,50
22259,33
85138,38
5284,34
56182,37
35971,50
88268,37
106370,35
70779,35
77458,34
45819,12
86700,38
97078,28
104073,34
101795,34
85324,35
11947,34
35456,32
11764,50
78873,34
44023,35
37080,50
91514,7
719,35
8387,34
25503,0
61100,50
90875,34
36259,50
23167,50
32044,50
54461,34
40636,35
84174,34
93805,40
86388,41
98794,32
99316,55
104389,34
42431,23
40540,34
20953,50
24583,35
86717,34
52549,50
86961,34
52127,34
44979,32
79295,34
57327,34
42778,45
9203,35
34524,34
74485,34
64088,35
90572,40
41552,34
15294,35
17755,35
53251,35
66116,34
21594,32
48570,33
1341,34
72910,46
46915,50
102219,34
34130,34
76718,49
38047,35
27627,34
53075,34
29483,33
17968,34
52465,50
13584,35
59065,23
8252,51
41400,35
49125,37
67661,34
46980,35
65827,34
66409,34
24795,50
91147,35
74168,37
35734,10
63822,34
9490,35
28679,34
6201,34
75090,7
33460,40
66738,7
80817,34
51130,35
94439,50
8466,35
31290,34
58456,34
80610,50
105869,35
105650,35
88844,34
103804,37
33368,34
102126,34
32472,46
65342,37
22840,50
45057,50
388,34
32573,29
67331,34
81314,0
5347,0
103543,34
12509,35
54219,34
11004,33
13501,37
57407,30
44569,23
63098,24
102453,48
33342,30
4084,34
41626,34
80501,34
85073,34
92663,50
95788,34
38864,16
35047,34
38574,35
97595,34
21175,7
15470,35
51467,34
77623,11
41362,32
55998,34
76109,35
57573,0
66208,37
37099,34
36570,45
30424,34
34289,50
32364,40
70161,35
103901,34
82742,32
94712,35
75092,35
71070,7
97137,7
13480,35
74929,5
6855,35
86772,35
77544,35
46095,35
96920,34
97224,35
40860,34
80213,6
7069,34
33175,7
36763,50
61974,46
20606,7
79586,50
6506,35
67703,35
6870,35
597,7
94986,34
41320,32
2751,50
7393,34
19627,7
58354,35
64652,35
41420,34
70778,32
105403,37
66562,34
76002,50
14814,30
26843,34
10309,34
67930,40
40195,35
73005,35
69731,34
8318,21
78584,52
45019,34
9174,14
24618,35
73607,50
104740,34
2421,32
63162,33
61597,32
22939,34
96228,35
20066,50
23400,18
76355,34
91657,37
7949,35
40266,55
43519,45
98178,32
76264,34
47723,34
8881,36
86441,50
41301,35
105846,37
57916,34
17592,7
56676,51
96876,35
94234,45
64930,32
8131,34
34428,48
36848,34
94688,34
64275,50
7757,34
11054,35
23313,34
47296,35
82718,34
65911,50
32347,48
61211,32
67916,46
77637,34
21472,50
33998,12
64017,9
26002,50
72818,35
26807,0
83139,34
68149,32
104147,40
28881,34
22118,34
105079,13
56858,34
63346,34
91864,34
75471,34
81652,36
25581,0
1823,34
17207,0
34094,34
58708,34
62,0
91630,32
55351,35
49901,34
97590,19
45656,32
42077,46
5855,34
48952,37
96590,35
30937,0
18743,35
74688,35
46411,34
18715,35
28889,20
28879,40
50476,35
102184,34
51528,35
68732,34
71577,34
16090,35
73214,34
35687,34
72,35
29130,45
74150,40
79341,34
4900,58
19614,34
104194,40
103873,35
9186,33
5660,34
34312,48
47023,0
82448,46
60275,32
18590,35
98675,50
30878,7
13724,34
89083,34
98009,45
69899,34
97837,34
69082,33
24443,34
41372,34
73844,35
92719,32
82130,50
102106,56
103744,34
42852,36
71037,17
104189,40
12739,35
72149,23
9792,35
77279,34
58618,5
83922,34
5040,32
102142,34
79691,7
70741,34
79190,37
94531,35
21561,50
47286,50
75721,50
55097,34
45597,34
98811,34
44000,56
20061,34
13280,34
16394,34
63278,35
58387,34
29152,35
99311,27
74386,32
66410,35
17315,34
86007,50
20303,37
89171,34
101654,41
99790,50
77164,42
17448,34
9453,34
26730,35
55054,50
5056,34
84279,34
96895,34
27959,37
96797,50
62869,37
73847,35
47749,50
55809,35
97894,50
27682,34
78994,34
24852,50
55369,34
42211,35
69626,35
37624,7
84659,34
50324,50
106203,34
79137,34
89716,40
51505,50
87867,50
12216,46
90893,34
58583,0
99231,50
101983,35
39997,50
13969,50
97101,34
18414,34
19322,34
9931,14
4582,50
29584,45
19414,46
96134,37
96458,40
22270,34
48708,49
67913,34
52158,32
64925,0
32079,0
59520,34
55794,51
21404,0
3423,34
79175,34
83721,55
52156,18
89675,34
70977,35
34331,35
33335,7
68083,34
18271,55
28396,0
100152,19
42551,32
33711,10
39948,35
41662,34
37397,7
47617,34
65112,34
54809,34
32435,7
57995,34
